command line: ../SSG/exact-counting_pcap.py capture.pcap capture.out --parsing_mode 1
simulation time: 0:00:09.121314
==========================================
Global HLL: 33385 25651
cardinality_count	key	ratio_cardinality		||	elephant_count	ratio_elephant	|	overMinRank	ratio_overMinRank
==========VVV=============
1 	 146.188.252.134 	 0.003		||	3 	 0.0006	|	3 	 100
4 	 100.206.91.27 	 0.012		||	10 	 0.002	|	0 	 0
2 	 100.206.91.24 	 0.00599		||	15 	 0.003	|	0 	 0
1 	 129.236.64.183 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 77.147.19.205 	 0.003		||	5 	 0.001	|	5 	 100
1 	 140.18.139.74 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 69.221.164.124 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 141.108.207.144 	 0.003		||	2 	 0.0004	|	0 	 0
3 	 61.35.124.212 	 0.00899		||	89 	 0.0178	|	0 	 0
2 	 61.35.124.213 	 0.00599		||	83 	 0.0166	|	0 	 0
7 	 61.35.124.214 	 0.021		||	150 	 0.03	|	22 	 14.7
6 	 61.35.124.217 	 0.018		||	77 	 0.0154	|	0 	 0
4 	 8.219.186.187 	 0.012		||	25 	 0.005	|	0 	 0
2 	 60.154.134.152 	 0.00599		||	15 	 0.003	|	0 	 0
1 	 110.216.191.141 	 0.003		||	8 	 0.0016	|	0 	 0
1 	 147.181.48.45 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 145.76.199.129 	 0.003		||	26 	 0.0052	|	0 	 0
1 	 68.203.59.214 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 76.215.166.88 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.213.205.255 	 0.003		||	12 	 0.0024	|	0 	 0
1 	 140.168.234.38 	 0.003		||	1 	 0.0002	|	1 	 100
1 	 30.234.83.30 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 30.215.133.251 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 53.244.104.209 	 0.00599		||	23 	 0.0046	|	0 	 0
1 	 53.160.73.12 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 8.222.109.210 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 53.68.234.163 	 0.003		||	11 	 0.0022	|	0 	 0
1 	 8.222.109.213 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 4.130.103.118 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 8.222.109.218 	 0.00599		||	16 	 0.0032	|	0 	 0
1 	 76.100.13.211 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 157.134.218.72 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 59.61.248.27 	 0.003		||	21 	 0.0042	|	0 	 0
1 	 53.69.218.229 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 140.90.158.108 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 201.194.25.147 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 68.193.230.54 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 155.17.101.230 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 58.249.9.196 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 109.95.95.149 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 48.129.117.240 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 69.248.42.122 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 140.53.81.201 	 0.003		||	3 	 0.0006	|	3 	 100
1 	 140.168.193.36 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 56.51.205.116 	 0.00599		||	11 	 0.0022	|	0 	 0
1 	 56.51.205.113 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 78.112.135.228 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 56.51.205.119 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 56.51.205.118 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 144.90.90.254 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 84.214.213.141 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 144.90.90.250 	 0.003		||	11 	 0.0022	|	0 	 0
1 	 84.214.213.144 	 0.003		||	15 	 0.003	|	0 	 0
1 	 48.104.15.24 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 66.153.84.176 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 76.179.145.19 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 77.14.59.21 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 84.204.191.239 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 84.204.191.234 	 0.003		||	2 	 0.0004	|	0 	 0
3 	 61.35.70.98 	 0.00899		||	3 	 0.0006	|	0 	 0
2 	 61.35.70.99 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 223.146.239.27 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 4.133.237.43 	 0.003		||	16 	 0.0032	|	0 	 0
1 	 53.160.66.80 	 0.003		||	12 	 0.0024	|	0 	 0
1 	 73.88.56.136 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 132.200.51.14 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 84.206.27.141 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 129.59.193.59 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 86.152.15.250 	 0.003		||	23 	 0.0046	|	0 	 0
1 	 99.247.60.17 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 61.156.137.62 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 248.80.123.215 	 0.003		||	5 	 0.001	|	0 	 0
2 	 248.80.123.212 	 0.00599		||	7 	 0.0014	|	0 	 0
1 	 248.80.123.211 	 0.003		||	10 	 0.002	|	0 	 0
1 	 201.193.27.105 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 140.7.191.91 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 75.139.119.56 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 18.51.58.8 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 50.145.17.85 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 66.193.235.200 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 66.193.235.205 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 145.49.157.39 	 0.003		||	2 	 0.0004	|	0 	 0
4 	 145.49.157.32 	 0.012		||	20 	 0.004	|	0 	 0
5 	 145.49.157.33 	 0.015		||	9 	 0.0018	|	0 	 0
2 	 145.49.157.36 	 0.00599		||	3 	 0.0006	|	0 	 0
1 	 77.8.148.101 	 0.003		||	3 	 0.0006	|	0 	 0
2 	 145.49.157.34 	 0.00599		||	3 	 0.0006	|	0 	 0
1 	 145.49.157.35 	 0.003		||	4 	 0.0008	|	0 	 0
2 	 155.135.116.182 	 0.00599		||	9 	 0.0018	|	0 	 0
1 	 140.90.166.167 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 152.40.6.185 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 66.82.207.162 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 86.68.141.100 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 94.61.36.109 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 108.1.252.251 	 0.003		||	1 	 0.0002	|	1 	 100
1 	 53.65.142.85 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 100.253.212.153 	 0.003		||	136 	 0.0272	|	0 	 0
1 	 53.91.153.172 	 0.003		||	7 	 0.0014	|	0 	 0
2 	 53.148.180.98 	 0.00599		||	5 	 0.001	|	0 	 0
1 	 53.149.91.49 	 0.003		||	5 	 0.001	|	0 	 0
1 	 146.188.18.235 	 0.003		||	1 	 0.0002	|	0 	 0
4 	 202.178.2.39 	 0.012		||	40 	 0.008	|	0 	 0
1 	 202.178.2.34 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 140.5.169.195 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 66.208.120.200 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 157.134.180.104 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 136.117.43.112 	 0.003		||	10 	 0.002	|	0 	 0
1 	 156.129.122.158 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 94.164.54.254 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 77.144.220.127 	 0.003		||	5 	 0.001	|	0 	 0
1 	 100.230.144.41 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 75.238.175.159 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 58.47.60.120 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 74.182.189.227 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 202.105.108.219 	 0.003		||	19 	 0.0038	|	0 	 0
1 	 4.11.83.66 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.129.125.55 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 224.113.3.111 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 50.145.220.97 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 247.72.181.55 	 0.003		||	2 	 0.0004	|	2 	 100
1 	 223.143.29.249 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 53.230.84.137 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 77.147.55.159 	 0.003		||	1 	 0.0002	|	1 	 100
1 	 140.16.1.182 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 61.150.44.16 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 223.176.152.133 	 0.003		||	4 	 0.0008	|	0 	 0
2 	 75.32.65.56 	 0.00599		||	11 	 0.0022	|	0 	 0
1 	 140.90.106.139 	 0.003		||	7 	 0.0014	|	0 	 0
3 	 53.251.13.191 	 0.00899		||	3 	 0.0006	|	0 	 0
1 	 76.72.170.192 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 59.57.101.141 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 8.240.118.211 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 8.240.118.215 	 0.00599		||	3 	 0.0006	|	0 	 0
4 	 53.213.9.225 	 0.012		||	7 	 0.0014	|	0 	 0
1 	 76.73.152.229 	 0.003		||	11 	 0.0022	|	0 	 0
4 	 8.240.118.219 	 0.012		||	31 	 0.0062	|	0 	 0
1 	 230.33.213.106 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 140.140.12.73 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 17.62.224.195 	 0.003		||	563 	 0.113	|	0 	 0
1 	 77.27.89.113 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 58.238.172.225 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 67.236.102.199 	 0.003		||	3 	 0.0006	|	0 	 0
2 	 66.93.83.5 	 0.00599		||	4 	 0.0008	|	0 	 0
1 	 146.206.17.126 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.137.45.38 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 157.93.191.142 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 77.43.117.179 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.149.188.198 	 0.003		||	9 	 0.0018	|	0 	 0
2 	 61.165.199.175 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 53.69.88.123 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 69.254.189.135 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 37.236.60.217 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 157.85.29.76 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 67.128.21.253 	 0.003		||	5 	 0.001	|	0 	 0
1 	 6.145.171.241 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 48.131.134.167 	 0.003		||	11 	 0.0022	|	0 	 0
1 	 75.139.63.92 	 0.003		||	72 	 0.0144	|	72 	 100
1 	 77.49.65.144 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 74.235.165.184 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 48.129.92.187 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 74.19.187.9 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 37.49.101.120 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 86.70.17.146 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 53.173.15.15 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 201.43.86.75 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 141.30.101.124 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 92.169.73.80 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 78.44.42.229 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 200.19.92.123 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 146.231.101.196 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 79.60.212.130 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 96.153.184.191 	 0.003		||	5 	 0.001	|	0 	 0
1 	 96.153.184.197 	 0.003		||	47 	 0.0094	|	0 	 0
1 	 70.130.64.67 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 58.28.182.233 	 0.003		||	22 	 0.0044	|	0 	 0
3 	 65.27.228.238 	 0.00899		||	18 	 0.0036	|	0 	 0
1 	 53.148.13.139 	 0.003		||	12 	 0.0024	|	0 	 0
1 	 53.231.92.12 	 0.003		||	1168 	 0.234	|	0 	 0
1 	 140.190.33.170 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 230.1.195.57 	 0.003		||	1 	 0.0002	|	0 	 0
7 	 65.27.228.236 	 0.021		||	50 	 0.01	|	0 	 0
2 	 53.231.92.18 	 0.00599		||	464 	 0.0928	|	0 	 0
1 	 69.103.187.126 	 0.003		||	5 	 0.001	|	0 	 0
1 	 64.253.127.117 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 201.46.222.233 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 156.142.161.205 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 201.47.215.194 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 146.242.206.151 	 0.003		||	5 	 0.001	|	0 	 0
1 	 4.205.233.206 	 0.003		||	98 	 0.0196	|	0 	 0
1 	 229.42.218.118 	 0.003		||	23 	 0.0046	|	0 	 0
1 	 202.225.62.51 	 0.003		||	5 	 0.001	|	0 	 0
1 	 200.173.102.101 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 67.35.88.80 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 146.217.13.112 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 200.179.128.216 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 60.108.89.96 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 133.45.101.144 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 80.56.3.82 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 255.133.227.217 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 70.179.79.40 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 111.109.234.222 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 65.26.213.227 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 77.29.240.103 	 0.003		||	2 	 0.0004	|	0 	 0
3 	 61.34.126.164 	 0.00899		||	20 	 0.004	|	0 	 0
2 	 97.182.150.170 	 0.00599		||	38 	 0.0076	|	0 	 0
2 	 53.200.142.209 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 99.247.241.74 	 0.003		||	15 	 0.003	|	0 	 0
1 	 61.165.234.27 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 64.163.118.4 	 0.00599		||	4 	 0.0008	|	0 	 0
1 	 230.31.95.142 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 61.58.103.122 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 77.147.44.128 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 77.147.44.129 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 4.132.199.194 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 77.147.44.125 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 140.133.241.30 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 157.85.253.229 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.129.113.254 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 77.13.200.95 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 202.124.3.222 	 0.003		||	39 	 0.0078	|	0 	 0
1 	 59.48.139.140 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 76.178.51.90 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 8.57.163.227 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 6.185.153.227 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 74.19.93.3 	 0.003		||	21 	 0.0042	|	0 	 0
2 	 94.57.177.133 	 0.00599		||	3 	 0.0006	|	0 	 0
1 	 220.85.1.60 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 66.243.212.84 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 202.207.157.207 	 0.003		||	14 	 0.0028	|	0 	 0
1 	 61.154.239.117 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 48.108.88.187 	 0.003		||	8 	 0.0016	|	0 	 0
1 	 48.105.223.182 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 61.164.130.21 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 48.137.11.67 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 230.56.111.241 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 210.44.88.149 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 37.233.196.93 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 79.255.234.63 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 67.194.234.166 	 0.003		||	5 	 0.001	|	0 	 0
1 	 156.22.224.231 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 146.189.229.242 	 0.003		||	5 	 0.001	|	0 	 0
1 	 48.130.208.252 	 0.003		||	2 	 0.0004	|	0 	 0
2 	 80.47.111.55 	 0.00599		||	28 	 0.0056	|	0 	 0
1 	 94.252.40.58 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 80.47.111.57 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 80.47.111.50 	 0.003		||	18 	 0.0036	|	0 	 0
3 	 80.47.111.53 	 0.00899		||	266 	 0.0532	|	0 	 0
1 	 18.49.1.39 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 30.234.112.46 	 0.003		||	1 	 0.0002	|	0 	 0
3 	 80.47.111.59 	 0.00899		||	57 	 0.0114	|	0 	 0
2 	 80.47.111.58 	 0.00599		||	66 	 0.0132	|	0 	 0
1 	 156.182.161.173 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 100.124.161.20 	 0.003		||	10 	 0.002	|	0 	 0
1 	 77.41.229.67 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 74.17.133.77 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 156.144.158.135 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 68.84.228.89 	 0.003		||	2 	 0.0004	|	0 	 0
2 	 241.5.27.245 	 0.00599		||	13 	 0.0026	|	0 	 0
3 	 241.5.27.241 	 0.00899		||	5 	 0.001	|	0 	 0
1 	 230.65.230.218 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 141.167.94.193 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 61.80.235.88 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 157.97.77.11 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 202.211.73.98 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 159.242.86.224 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 86.135.107.140 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 75.229.9.57 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 72.128.62.237 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 60.101.115.90 	 0.003		||	2 	 0.0004	|	2 	 100
1 	 50.145.214.42 	 0.003		||	9 	 0.0018	|	0 	 0
1 	 157.102.201.36 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 157.223.21.218 	 0.003		||	1 	 0.0002	|	0 	 0
4 	 64.214.57.98 	 0.012		||	8 	 0.0016	|	0 	 0
1 	 30.177.224.120 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 200.173.233.215 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 146.71.192.89 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 201.194.47.220 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 74.183.197.233 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 64.77.61.24 	 0.003		||	5 	 0.001	|	0 	 0
1 	 64.77.61.25 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 8.252.214.106 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 73.87.223.31 	 0.003		||	27 	 0.0054	|	0 	 0
1 	 30.179.234.147 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 79.22.166.202 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.52.254.143 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 223.114.235.0 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 156.182.157.121 	 0.00599		||	114 	 0.0228	|	93 	 81.6
1 	 156.182.157.122 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 69.195.238.13 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 8.176.15.171 	 0.003		||	5 	 0.001	|	0 	 0
1 	 53.249.67.102 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 103.169.145.125 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 152.43.4.221 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 202.212.92.169 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 222.94.216.216 	 0.003		||	14 	 0.0028	|	14 	 100
1 	 66.86.12.245 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 147.57.154.223 	 0.003		||	10 	 0.002	|	0 	 0
1 	 77.147.53.81 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 61.91.77.69 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 84.198.62.33 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 4.128.254.224 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 4.128.254.220 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 67.110.164.130 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 48.131.129.231 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 6.213.1.107 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 202.241.5.253 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 157.103.142.223 	 0.003		||	11 	 0.0022	|	0 	 0
1 	 66.74.88.22 	 0.003		||	22 	 0.0044	|	0 	 0
1 	 53.231.94.0 	 0.003		||	40 	 0.008	|	40 	 100
1 	 75.137.102.40 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 59.251.229.73 	 0.003		||	33 	 0.0066	|	0 	 0
1 	 146.151.213.32 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 202.79.123.53 	 0.003		||	15 	 0.003	|	0 	 0
1 	 140.23.54.124 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 6.210.33.71 	 0.00599		||	137 	 0.0274	|	0 	 0
1 	 74.242.71.42 	 0.003		||	5 	 0.001	|	5 	 100
1 	 220.76.165.102 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 54.58.0.142 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 53.251.30.240 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 99.62.0.107 	 0.003		||	28 	 0.0056	|	0 	 0
1 	 100.108.183.40 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 64.145.255.237 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 140.90.7.225 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 59.46.75.142 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 141.50.128.40 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 66.179.90.58 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 156.165.33.61 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 156.165.33.60 	 0.003		||	2 	 0.0004	|	0 	 0
3 	 156.165.33.62 	 0.00899		||	16 	 0.0032	|	0 	 0
1 	 4.123.178.207 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 100.215.226.252 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 74.247.120.51 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 59.52.40.251 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 73.87.228.97 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 67.202.177.67 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 250.108.112.102 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 30.214.88.144 	 0.00599		||	4 	 0.0008	|	0 	 0
1 	 241.19.249.236 	 0.003		||	8 	 0.0016	|	0 	 0
1 	 94.233.239.97 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 141.179.27.80 	 0.003		||	73 	 0.0146	|	0 	 0
1 	 141.179.27.83 	 0.003		||	147 	 0.0294	|	0 	 0
1 	 141.179.27.82 	 0.003		||	145 	 0.029	|	0 	 0
3 	 141.179.27.87 	 0.00899		||	291 	 0.0582	|	0 	 0
1 	 218.16.194.238 	 0.003		||	17 	 0.0034	|	17 	 100
1 	 76.100.210.104 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 145.229.133.93 	 0.003		||	4 	 0.0008	|	0 	 0
3 	 140.68.131.101 	 0.00899		||	3 	 0.0006	|	0 	 0
1 	 68.74.230.94 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 141.61.163.94 	 0.00599		||	4 	 0.0008	|	0 	 0
1 	 53.148.172.42 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 140.28.113.89 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 201.46.240.84 	 0.003		||	6 	 0.0012	|	0 	 0
2 	 37.49.235.242 	 0.00599		||	4 	 0.0008	|	0 	 0
1 	 60.150.161.204 	 0.003		||	17 	 0.0034	|	0 	 0
1 	 76.100.188.114 	 0.003		||	2 	 0.0004	|	0 	 0
5 	 53.244.107.94 	 0.015		||	8 	 0.0016	|	0 	 0
1 	 30.213.101.209 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.244.78.132 	 0.003		||	5 	 0.001	|	0 	 0
1 	 64.221.7.44 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 61.158.112.119 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 201.46.243.239 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 37.116.8.162 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 108.38.54.199 	 0.003		||	5 	 0.001	|	0 	 0
1 	 157.102.227.171 	 0.003		||	2 	 0.0004	|	0 	 0
2 	 155.132.73.19 	 0.00599		||	3 	 0.0006	|	0 	 0
2 	 77.147.38.146 	 0.00599		||	3 	 0.0006	|	0 	 0
1 	 58.232.37.63 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.131.172.149 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 201.46.244.80 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 201.46.244.82 	 0.003		||	5 	 0.001	|	0 	 0
1 	 201.46.244.84 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 201.46.244.88 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 70.194.219.218 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 223.147.37.98 	 0.003		||	1 	 0.0002	|	0 	 0
